_id,Area_of_Origin,Building_Status,Business_Impact,Civilian_Casualties,Count_of_Persons_Rescued,Estimated_Dollar_Loss,Estimated_Number_Of_Persons_Displaced,Exposures,Ext_agent_app_or_defer_time,Extent_Of_Fire,Final_Incident_Type,Fire_Alarm_System_Impact_on_Evacuation,Fire_Alarm_System_Operation,Fire_Alarm_System_Presence,Fire_Under_Control_Time,Ignition_Source,Incident_Number,Incident_Station_Area,Incident_Ward,Initial_CAD_Event_Type,Intersection,Last_TFS_Unit_Clear_Time,Latitude,Level_Of_Origin,Longitude,Material_First_Ignited,Method_Of_Fire_Control,Number_of_responding_apparatus,Number_of_responding_personnel,Possible_Cause,Property_Use,Smoke_Alarm_at_Fire_Origin,Smoke_Alarm_at_Fire_Origin_Alarm_Failure,Smoke_Alarm_at_Fire_Origin_Alarm_Type,Smoke_Alarm_Impact_on_Persons_Evacuating_Impact_on_Evacuation,Smoke_Spread,Sprinkler_System_Operation,Sprinkler_System_Presence,Status_of_Fire_On_Arrival,TFS_Alarm_Time,TFS_Arrival_Time,TFS_Firefighter_Casualties,Response_Minutes,Minutes_To_Control
200096,99 - Undetermined  (formerly 98),01 - Normal (no change),8 - Not applicable (not a business),1,1,400000.0,0.0,,2016-04-06T17:53:23,"4 - Spread beyond room of origin, same floor",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),1 -  Fire alarm system present,2016-04-06 18:28:36,999 - Undetermined,F16030236,221,37.0,FIR,Lord Roberts Dr / Tremely Cres,2016-04-07T10:32:54,43.73864,001,-79.26439,99 - Undetermined (formerly 98),1 - Extinguished by fire department,32,106,99 - Undetermined,301 - Detached Dwelling,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,1 - Battery operated,3 - No one (at risk) evacuated as a result of hearing alarm,8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"7 - Fully involved (total structure, vehicle, spreading outdoor fire)",2016-04-06 17:46:27,2016-04-06 17:51:04,2,4.616666666666666,42.15
200097,66 - Concealed Ceiling Area,02 - Under Renovation,8 - Not applicable (not a business),0,0,200000.0,4.0,,2012-08-30T11:24:00,"4 - Spread beyond room of origin, same floor",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2012-08-30 11:56:29,98 - Other,F12089176,134,25.0,FIR,Mount Pleasant Rd / Stibbard Ave,2012-08-31T06:30:17,43.71694,003,-79.3936,16 - Insulation,1 - Extinguished by fire department,36,118,"60 - Other unintentional cause, not classified",301 - Detached Dwelling,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,2 - Hardwired (standalone),"8 - Not applicable: No alarm, no persons present","7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2012-08-30 11:18:15,2012-08-30 11:21:27,1,3.2,38.233333333333334
200131,42 - Garage,01 - Normal (no change),1 - No business interruption,0,0,80000.0,0.0,2.0,2013-11-24T18:40:00,3 - Spread to entire room of origin,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),2 - No Fire alarm system,2013-11-24 19:15:00,999 - Undetermined,F13096472,411,7.0,FIR,Larchmere Ave / Dellbrook Cres,2013-11-24T22:18:14,43.75597,001,-79.57208,99 - Undetermined (formerly 98),1 - Extinguished by fire department,18,57,99 - Undetermined,365 - Detached Garage,1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,3 - Spread to entire room of origin,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"7 - Fully involved (total structure, vehicle, spreading outdoor fire)",2013-11-24 18:25:54,2013-11-24 18:31:17,1,5.383333333333334,49.1
200136,"73 - Parking Area, Parking Lot",01 - Normal (no change),8 - Not applicable (not a business),0,0,60000.0,2.0,,2016-04-09T20:05:00,10 - Spread beyond building of origin,01 - Fire,1 - All persons (at risk of injury) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2016-04-09 20:20:47,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",F16031189,223,36.0,FIR,Oakridge Dr / Macduff Cres,2016-04-10T20:04:40,43.72653,001,-79.24306999999999,99 - Undetermined (formerly 98),1 - Extinguished by fire department,42,140,45 - Improperly Discarded,301 - Detached Dwelling,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,1 - Battery operated,1 - All persons (at risk of injury) self evacuated as a result of hearing alarm,"4 - Spread beyond room of origin, same floor",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"7 - Fully involved (total structure, vehicle, spreading outdoor fire)",2016-04-09 19:44:18,2016-04-09 19:49:43,1,5.416666666666667,36.483333333333334
200156,78 - Attached Deck,01 - Normal (no change),8 - Not applicable (not a business),0,0,250000.0,3.0,,2012-09-17T17:23:40,5 - Multi unit bldg: spread beyond suite of origin but not to separated suite(s),01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,8 - Not applicable (no system),2 - No Fire alarm system,2012-09-17 17:28:51,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",F12094693,342,17.0,FIR,Regal Rd / Lauder Ave,2012-09-17T19:07:31,43.67455,003,-79.43807,96 - Multiple diverse objects ignited,1 - Extinguished by fire department,17,51,50 - Other misuse of ignition source/material ignited,321 - Multi-Unit Dwelling - 2 to 6 Units,1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,1 - All persons (at risk of injury) self evacuated as a result of hearing alarm,6 - Multi unit bldg: spread to separate suite(s),8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2012-09-17 17:06:30,2012-09-17 17:10:53,1,4.383333333333334,22.35
200161,78 - Attached Deck,01 - Normal (no change),8 - Not applicable (not a business),0,0,250000.0,3.0,,2015-05-16T23:47:29,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2015-05-16 22:46:00,91 - Fireworks,F15045499,146,9.0,FIR,Monclova Rd / Nagel Rd,2015-05-17T08:42:47,43.728,001,-79.50813000000001,99 - Undetermined (formerly 98),1 - Extinguished by fire department,23,75,11 - Children Playing (Ages 11 and under),301 - Detached Dwelling,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,2 - Hardwired (standalone),4 - Alarm operated but failed to alert occupant(s) (at risk),8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"5 - Flames showing from large area (more than one storey, large area outdoors)",2015-05-16 21:39:33,2015-05-16 21:45:24,1,5.85,66.45
200170,55 - Mechanical/Electrical Services Room,01 - Normal (no change),9 - Undetermined,0,0,300000.0,0.0,,2013-12-04T00:29:19,"7 - Spread to other floors, confined to building",01 - Fire,9 - Undetermined,1 - Fire alarm system operated,1 -  Fire alarm system present,2013-12-04 02:17:08,999 - Undetermined,F13099154,342,17.0,FICI,St Clair Ave W / Via Italia,2013-12-04T05:57:05,43.67737,B01,-79.44566,14 - Interior Wall/Ceiling,1 - Extinguished by fire department,21,68,99 - Undetermined,"151 - Restaurants (occupant load greater than 30 persons, licensed)",2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,9 - Type undetermined,"8 - Not applicable: No alarm, no persons present",8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2013-12-04 00:15:27,2013-12-04 00:19:36,1,4.15,121.68333333333334
200181,92 - Residential/Business: Restaurant area,01 - Normal (no change),5 - May not resume operations,1,0,100000.0,0.0,1.0,2016-04-15T08:34:18,"7 - Spread to other floors, confined to building",01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,8 - Not applicable (no system),2 - No Fire alarm system,2016-04-15 09:35:35,999 - Undetermined,F16032790,344,20.0,FIR,Bloor St W / Croft St,2016-04-15T18:56:46,43.66553,001,-79.40932,23 - Cabinetry,1 - Extinguished by fire department,29,84,99 - Undetermined,"151 - Restaurants (occupant load greater than 30 persons, licensed)",1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,8 - Entire Structure,9 - Activation/operation undetermined,9 - Undetermined,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2016-04-15 08:24:35,2016-04-15 08:29:12,1,4.616666666666666,71.0
200204,24 - Cooking Area or Kitchen,01 - Normal (no change),1 - No business interruption,0,0,30000.0,1.0,,2014-10-04T16:51:23,2 - Confined to part of room/area of origin,01 - Fire,1 - All persons (at risk of injury) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2014-10-04 16:52:31,"11 - Stove, Range-top burner",F14087263,421,12.0,FIR,Nashville Ave / Forbes Ave,2014-10-04T18:24:14,43.68289,002,-79.47531,23 - Cabinetry,1 - Extinguished by fire department,12,35,99 - Undetermined,323 - Multi-Unit Dwelling - Over 12 Units,3 - Floor/suite of fire origin: Smoke alarm present did not operate,7 - Unit failure,2 - Hardwired (standalone),1 - All persons (at risk of injury) self evacuated as a result of hearing alarm,"4 - Spread beyond room of origin, same floor",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2014-10-04 16:40:54,2014-10-04 16:45:19,1,4.416666666666667,11.616666666666667
200277,"22 - Sleeping Area or Bedroom (inc. patients room, dormitory, etc)",01 - Normal (no change),1 - No business interruption,0,0,18000.0,6.0,,2014-10-18T04:29:00,"4 - Spread beyond room of origin, same floor",01 - Fire,9 - Undetermined,9 - Fire alarm system operation undetermined,9 - Undetermined,2014-10-18 04:31:35,999 - Undetermined,F14091515,226,32.0,FIR,Devon Rd / Gerrard St E,2014-10-18T08:12:40,43.68127,001,-79.30977,32 - Bedding,1 - Extinguished by fire department,14,46,"98 - Unintentional, cause undetermined",322 - Multi-Unit Dwelling - 7 to 12 Units,9 - Floor/suite of fire origin: Smoke alarm presence undetermined,98 - Not applicable: Alarm operated OR presence/operation undetermined,9 - Type undetermined,9 - Undetermined,"7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2014-10-18 04:15:07,2014-10-18 04:20:25,1,5.3,16.466666666666665
200284,55 - Mechanical/Electrical Services Room,01 - Normal (no change),9 - Undetermined,0,0,100000.0,13.0,,2017-03-28T08:02:00,"4 - Spread beyond room of origin, same floor",01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,2 - Fire alarm system did not operate,1 -  Fire alarm system present,2017-03-28 08:40:00,"23 - Distribution Equipment (includes panel boards, fuses, circuit br",F17027929,325,30.0,FICI,Matilda St / Carroll St / Joel Weeks Park Trl,2017-03-28T11:57:58,43.66004,002,-79.35321,99 - Undetermined (formerly 98),1 - Extinguished by fire department,21,69,52 - Electrical Failure,"331 - Apartment, Flat, Tenement with Business",1 - Floor/suite of fire origin: No smoke alarm,3 - Electrical line or battery not connected,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,"7 - Spread to other floors, confined to building",4 - Other reason for non activation/operation,1 - Full sprinkler system present,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2017-03-28 07:51:07,2017-03-28 07:55:14,1,4.116666666666666,48.88333333333333
200294,24 - Cooking Area or Kitchen,01 - Normal (no change),8 - Not applicable (not a business),0,0,150000.0,1.0,,2013-12-23T17:54:00,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2013-12-23 18:15:25,999 - Undetermined,F13109099,225,36.0,FIR,Kennedy Rd / Malta St,2013-12-23T20:40:31,43.70427,001,-79.25645,14 - Interior Wall/Ceiling,1 - Extinguished by fire department,11,34,99 - Undetermined,301 - Detached Dwelling,"4 - Floor/suite of fire origin: Smoke alarm present, operation undetermined",98 - Not applicable: Alarm operated OR presence/operation undetermined,1 - Battery operated,"8 - Not applicable: No alarm, no persons present",8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2013-12-23 17:44:54,2013-12-23 17:49:29,1,4.583333333333333,30.516666666666666
200320,39 - Other Functional Area,01 - Normal (no change),4 - May resume operations within a year,0,0,100000.0,3.0,,2013-12-26T10:12:30,"4 - Spread beyond room of origin, same floor",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",9 - Fire alarm system operation undetermined,8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2013-12-26 10:18:00,999 - Undetermined,F13111284,343,21.0,FICI,St Clair Ave W / Atlas Ave,2013-12-26T11:52:53,43.68065,001,-79.43074,99 - Undetermined (formerly 98),1 - Extinguished by fire department,13,40,"98 - Unintentional, cause undetermined","331 - Apartment, Flat, Tenement with Business",3 - Floor/suite of fire origin: Smoke alarm present did not operate,99 - Reason for inoperation undetermined,9 - Type undetermined,7 - Not applicable: Occupant(s) first alerted by other means,"7 - Spread to other floors, confined to building",9 - Activation/operation undetermined,9 - Undetermined,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2013-12-26 10:07:24,2013-12-26 10:11:08,1,3.7333333333333334,10.6
200415,50 - Basement/cellar (not partitioned),01 - Normal (no change),8 - Not applicable (not a business),4,1,500000.0,997.0,1.0,2012-11-29T00:07:00,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),2 - No Fire alarm system,2012-11-29 01:26:39,999 - Undetermined,F12115672,142,9.0,FIR,Charrington Cres / Mandy St,2012-11-29T10:46:27,43.74168,B01,-79.50629,99 - Undetermined (formerly 98),1 - Extinguished by fire department,31,99,99 - Undetermined,302 - Semi-Detached Dwelling,"4 - Floor/suite of fire origin: Smoke alarm present, operation undetermined",9 - Other reason,9 - Type undetermined,9 - Undetermined,10 - Spread beyond building of origin,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2012-11-28 23:57:45,2012-11-29 00:03:12,1,5.45,88.9
200426,74 - Storage Area (outside),01 - Normal (no change),1 - No business interruption,0,0,1000.0,0.0,,2011-09-18T12:30:00,10 - Spread beyond building of origin,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),2 - No Fire alarm system,2011-09-18 12:32:00,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",F11123042,146,9.0,FIG,Langholm Dr / Brixham Ter,2011-09-18T13:34:01,43.73471,999,-79.49022,55 - Wood,1 - Extinguished by fire department,5,16,45 - Improperly Discarded,301 - Detached Dwelling,1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,99 - Undetermined,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2011-09-18 12:21:04,2011-09-18 12:26:27,1,5.383333333333334,10.933333333333334
200538,62 - Roof,01 - Normal (no change),9 - Undetermined,0,0,80000.0,0.0,,2014-01-11T07:55:43,9 - Confined to roof/exterior structure,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",9 - Fire alarm system operation undetermined,9 - Undetermined,2014-01-11 08:07:10,72 - Cutting/Welding Equipment,F14004841,231,38.0,FICI,Ellesmere Rd / Markham Rd,2014-01-11T09:41:36,43.77644,001,-79.23176,19 - Other Building Component,1 - Extinguished by fire department,19,56,47 - Improper handling of ignition source or ignited material,499 - Other Business or Personal Services,9 - Floor/suite of fire origin: Smoke alarm presence undetermined,99 - Reason for inoperation undetermined,9 - Type undetermined,"8 - Not applicable: No alarm, no persons present",9 - Confined to roof/exterior structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2014-01-11 07:43:33,2014-01-11 07:48:14,1,4.683333333333334,23.616666666666667
200577,62 - Roof,02 - Under Renovation,1 - No business interruption,0,0,2000.0,0.0,,2011-10-07T10:55:00,9 - Confined to roof/exterior structure,01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,8 - Not applicable (no system),9 - Undetermined,2011-10-07 11:00:00,72 - Cutting/Welding Equipment,F11131390,231,38.0,FICI,Progress Ave / Production Dr,2011-10-07T12:25:29,43.78074,996,-79.23877,16 - Insulation,1 - Extinguished by fire department,6,17,"98 - Unintentional, cause undetermined","153 - Church, Other Similar Place of Worship",9 - Floor/suite of fire origin: Smoke alarm presence undetermined,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,9 - Confined to roof/exterior structure,9 - Activation/operation undetermined,9 - Undetermined,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2011-10-07 10:33:42,2011-10-07 10:40:14,1,6.533333333333333,26.3
200606,42 - Garage,01 - Normal (no change),1 - No business interruption,0,0,500000.0,2.0,,2016-05-08T05:51:40,"4 - Spread beyond room of origin, same floor",01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,8 - Not applicable (no system),2 - No Fire alarm system,2016-05-08 06:57:29,999 - Undetermined,F16040119,232,38.0,FIR,Gage Ave / Fraserton Cres,2016-05-08T09:31:27,43.75009,001,-79.25133000000001,99 - Undetermined (formerly 98),1 - Extinguished by fire department,22,68,99 - Undetermined,301 - Detached Dwelling,1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"5 - Flames showing from large area (more than one storey, large area outdoors)",2016-05-08 05:45:41,2016-05-08 05:50:37,1,4.933333333333334,71.8
200629,"44 - Trash, Rubbish Storage (inc garbage chute room, garbage/industri",01 - Normal (no change),1 - No business interruption,0,0,0.0,0.0,,2016-10-14T18:16:51,2 - Confined to part of room/area of origin,01 - Fire,9 - Undetermined,1 - Fire alarm system operated,1 -  Fire alarm system present,2016-10-14 17:15:00,999 - Undetermined,F16096066,322,26.0,FAHR,DVP / Don Mills Rd S Dvp S Ramp,2016-10-14T20:36:21,43.69871,B02,-79.33986999999999,"46 - Rubbish, Trash, Waste",1 - Extinguished by fire department,8,29,45 - Improperly Discarded,323 - Multi-Unit Dwelling - Over 12 Units,1 - Floor/suite of fire origin: No smoke alarm,"5 - Separated from fire (e.g. wall, etc)",4 - Interconnected,9 - Undetermined,99 - Undetermined,3 - Did not activate: fire too small to trigger system,1 - Full sprinkler system present,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2016-10-14 16:59:44,2016-10-14 17:05:40,1,5.933333333333334,15.266666666666667
200694,55 - Mechanical/Electrical Services Room,01 - Normal (no change),2 - May resume operations within a week,0,0,100000.0,3.0,,2015-12-20T06:23:02,2 - Confined to part of room/area of origin,01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,2 - Fire alarm system did not operate,1 -  Fire alarm system present,2015-12-20 06:38:01,20 - Service/Utility Lines (includes power/hydro transmission lines),F15117161,331,20.0,FITP,Bathurst St / King St W,2015-12-20T09:58:13,43.64393,B01,-79.40271,43 - Electrical Wiring Insulation,1 - Extinguished by fire department,17,47,52 - Electrical Failure,"151 - Restaurants (occupant load greater than 30 persons, licensed)",3 - Floor/suite of fire origin: Smoke alarm present did not operate,99 - Reason for inoperation undetermined,9 - Type undetermined,7 - Not applicable: Occupant(s) first alerted by other means,"7 - Spread to other floors, confined to building",9 - Activation/operation undetermined,9 - Undetermined,2 - Fire with no evidence from street,2015-12-20 05:29:10,2015-12-20 05:34:40,1,5.5,68.85
200716,"52 - HVAC Equipment Room (furnace room, water heater closet, boiler)",01 - Normal (no change),8 - Not applicable (not a business),0,0,125000.0,3.0,,2016-08-15T07:00:41,2 - Confined to part of room/area of origin,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2016-08-15 07:13:03,24 - Circuit Wiring - Copper,F16075503,231,43.0,FIR,Greenock Ave / Slan Ave,2016-08-15T09:18:11,43.77455,B01,-79.21582,14 - Interior Wall/Ceiling,1 - Extinguished by fire department,11,37,52 - Electrical Failure,301 - Detached Dwelling,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,1 - Battery operated,1 - All persons (at risk of injury) self evacuated as a result of hearing alarm,8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2016-08-15 06:42:35,2016-08-15 06:50:16,1,7.683333333333334,30.466666666666665
200764,"52 - HVAC Equipment Room (furnace room, water heater closet, boiler)",02 - Under Renovation,8 - Not applicable (not a business),0,0,20000.0,1.0,,2011-10-27T18:45:00,"7 - Spread to other floors, confined to building",01 - Fire,1 - All persons (at risk of injury) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2011-10-27 18:50:00,"73 - Blow Torch, Bunsen Burner",F11139880,435,6.0,FIHRD,Ash Cres / Twenty Seventh St,2011-10-27T21:11:51,43.59552,B01,-79.52459,55 - Wood,1 - Extinguished by fire department,21,63,50 - Other misuse of ignition source/material ignited,323 - Multi-Unit Dwelling - Over 12 Units,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,4 - Interconnected,3 - No one (at risk) evacuated as a result of hearing alarm,"7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2011-10-27 18:35:19,2011-10-27 18:40:02,1,4.716666666666667,14.683333333333334
200769,"21 - Living Area (e.g. living, TV, recreation, etc)",01 - Normal (no change),8 - Not applicable (not a business),0,0,214500.0,1.0,,2014-11-28T14:14:49,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2014-11-28 15:25:52,999 - Undetermined,F14104879,322,29.0,FIR,Monarch Park Ave / Mortimer Ave,2014-11-29T00:36:23,43.68961,001,-79.33105,99 - Undetermined (formerly 98),1 - Extinguished by fire department,34,109,99 - Undetermined,301 - Detached Dwelling,9 - Floor/suite of fire origin: Smoke alarm presence undetermined,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,"8 - Not applicable: No alarm, no persons present",10 - Spread beyond building of origin,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2014-11-28 14:05:50,2014-11-28 14:10:04,1,4.233333333333333,80.03333333333333
200790,"21 - Living Area (e.g. living, TV, recreation, etc)",01 - Normal (no change),1 - No business interruption,1,1,60000.0,2.0,,2013-01-16T01:35:08,3 - Spread to entire room of origin,01 - Fire,4 - Fire Alarm system operated but failed to alert occupant(s),1 - Fire alarm system operated,1 -  Fire alarm system present,2013-01-16 01:36:01,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",F13004329,146,9.0,FIHR,Jane St / Troutbrooke Dr,2013-01-16T05:35:42,43.73182,004,-79.51128,"21 - Upholstered Sofa, Chair, etc.",1 - Extinguished by fire department,21,71,45 - Improperly Discarded,323 - Multi-Unit Dwelling - Over 12 Units,3 - Floor/suite of fire origin: Smoke alarm present did not operate,2 - Dead battery,1 - Battery operated,9 - Undetermined,5 - Multi unit bldg: spread beyond suite of origin but not to separated suite(s),2 - Did not activate: remote from fire,2 - Partial sprinkler system present,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2013-01-16 01:23:02,2013-01-16 01:27:10,2,4.133333333333334,12.983333333333333
200820,"21 - Living Area (e.g. living, TV, recreation, etc)",01 - Normal (no change),8 - Not applicable (not a business),0,0,125000.0,1.0,,2013-01-19T06:09:00,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2013-01-19 06:30:00,"28 - Cord, Cable for Appliance, Electrical Articles",F13005220,323,32.0,FIR,Drayton Ave / Hanson St,2013-01-19T09:25:42,43.68057,001,-79.3187,"21 - Upholstered Sofa, Chair, etc.",1 - Extinguished by fire department,19,62,52 - Electrical Failure,302 - Semi-Detached Dwelling,1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,"8 - Not applicable: No alarm, no persons present",5 - Multi unit bldg: spread beyond suite of origin but not to separated suite(s),8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2013-01-19 06:01:53,2013-01-19 06:07:11,1,5.3,28.116666666666667
200831,64 - Porch or Balcony,01 - Normal (no change),8 - Not applicable (not a business),0,0,20000.0,0.0,,2013-01-31T18:00:00,2 - Confined to part of room/area of origin,01 - Fire,2 - Some persons (at risk) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2013-01-31 18:05:00,"51 - Incandescent Lamp - Light Bulb, Spotlight",F13009234,114,23.0,FIHR,Churchill Ave / Canterbury Pl,2013-01-31T20:28:52,43.77355,018,-79.41521,55 - Wood,1 - Extinguished by fire department,18,54,52 - Electrical Failure,323 - Multi-Unit Dwelling - Over 12 Units,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,2 - Hardwired (standalone),9 - Undetermined,2 - Confined to part of room/area of origin,2 - Did not activate: remote from fire,2 - Partial sprinkler system present,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2013-01-31 17:50:53,2013-01-31 17:53:20,1,2.45,14.116666666666667
